track_id,zcr.kurtosis.01,zcr.max.01,zcr.mean.01,zcr.median.01,zcr.min.01,zcr.skew.01,zcr.std.01
54282,11.484708786,0.4267578125,0.068722948432,0.06298828125,0.0048828125,2.273778677,0.036032464355
39426,36.165504456,0.40576171875,0.067327804863,0.06591796875,0.01171875,2.9728877544,0.021311195567
29952,5.4115557671,0.1669921875,0.02402122505,0.017578125,0.0,1.9434878826,0.021778851748
8513,26.778329849,0.39453125,0.058527115732,0.05517578125,0.00732421875,3.1904408932,0.0258399304
11957,5.2921943665,0.4462890625,0.069340981543,0.0546875,0.0,2.1117086411,0.050069257617
37730,1.8925267458,0.2373046875,0.062128331512,0.0556640625,0.00537109375,1.178200841,0.031324010342
39746,40.424564362,0.416015625,0.025168433785,0.015625,0.0,5.2310576439,0.030406782404
6004,24.26086998,0.31689453125,0.026260431856,0.02197265625,0.0,3.6991481781,0.018923092633
35537,12.714905739,0.29736328125,0.043013267219,0.0400390625,0.00537109375,2.1354951859,0.021785771474
75034,1.2967609167,0.19287109375,0.063514985144,0.0615234375,0.0068359375,0.70627045631,0.0209521465
13834,7.7903928757,0.40185546875,0.049167096615,0.03466796875,0.0,2.3308973312,0.048126105219
36385,7.4298944473,0.33349609375,0.039234448224,0.0302734375,0.0,2.1584229469,0.030682329088
108209,5.9771256447,0.32177734375,0.040263336152,0.02783203125,0.001953125,2.1149334908,0.037539828569
47935,12.77814579,0.21484375,0.022106183693,0.01806640625,0.0,2.7624673843,0.013968107291
58606,37.252994537,0.39599609375,0.031854905188,0.02392578125,0.00439453125,5.375483036,0.035283714533
36961,9.0935525894,0.39599609375,0.052070315927,0.04443359375,0.0009765625,1.887691617,0.037932123989
23139,22.20059967,0.39501953125,0.038529742509,0.033203125,0.0,3.5825352669,0.027868991718
26310,98.638710022,0.75390625,0.05053614825,0.04150390625,0.0,9.4402971268,0.061898261309
6355,5.5740637779,0.205078125,0.049597237259,0.0478515625,0.013671875,1.4651876688,0.014966555871
38771,4.2193551064,0.2705078125,0.031651828438,0.0185546875,0.0,1.8711349964,0.0305029843
100872,26.710863113,0.36865234375,0.024477005005,0.01806640625,0.0009765625,4.420085907,0.025134768337
8207,2.8883254528,0.39306640625,0.076051227748,0.0732421875,0.0,0.72481131554,0.029940752313
99026,8.3734235764,0.4638671875,0.062736436725,0.05517578125,0.001953125,1.9861742258,0.05213714391
75393,1.7371413708,0.50927734375,0.089571371675,0.0771484375,0.00244140625,1.0547847748,0.058129183948
20700,5.7974843979,0.39111328125,0.052188932896,0.02294921875,0.0,2.5142548084,0.069692879915
46637,51.773838043,0.439453125,0.041245356202,0.0390625,0.0,4.6884298325,0.027105215937
35528,12.963870049,0.27587890625,0.039235509932,0.0322265625,0.0029296875,2.682379961,0.027799677104
32296,53.390609741,0.2724609375,0.029344517738,0.025390625,0.0,5.8660655022,0.018516723067
32134,13.667348862,0.40966796875,0.034271508455,0.02490234375,0.0,2.8785552979,0.030972883105
48398,6.9538064003,0.36279296875,0.045637819916,0.03515625,0.00390625,2.3602967262,0.033327143639
31363,28.35997963,0.35546875,0.02930743061,0.0234375,0.0,4.4507312775,0.026254480705
1187,3.3105700016,0.2880859375,0.06408201158,0.05712890625,0.0,1.3591064215,0.034177459776
5624,8.1987094879,0.34765625,0.061434473842,0.0556640625,0.01416015625,2.1446590424,0.02873259224
23836,6.5069770813,0.38623046875,0.080609127879,0.06982421875,0.00048828125,1.9721313715,0.051093406975
27612,6.2788982391,0.40478515625,0.064521566033,0.052734375,0.0,2.0399675369,0.050538726151
33576,270.41134644,0.38232421875,0.027017751709,0.02490234375,0.0029296875,11.988798141,0.013751329854
4039,2.7716252804,0.2412109375,0.064723081887,0.0625,0.0068359375,1.0739886761,0.025927465409
3264,131.50569153,0.33740234375,0.015255607665,0.0107421875,0.0048828125,9.1781177521,0.016295403242
10484,19.119731903,0.26708984375,0.031952057034,0.029296875,0.0,2.8837673664,0.015537758358
17348,17.330244064,0.330078125,0.0405918248,0.03564453125,0.0,2.9154996872,0.023679673672
17944,5.2367010117,0.31103515625,0.065321825445,0.05810546875,0.00048828125,1.5906941891,0.028465960175
38781,0.83918732405,0.1591796875,0.050068087876,0.048828125,0.0,0.3286677897,0.018568001688
24468,20.158327103,0.294921875,0.03152507171,0.02392578125,0.0,3.8758621216,0.029592877254
27607,61.196155548,0.62353515625,0.036827910691,0.02685546875,0.0,7.1788897514,0.05122147128
38520,3.9665796757,0.5146484375,0.090642005205,0.08056640625,0.00146484375,1.3780287504,0.051784962416
38684,1.3794164658,0.23291015625,0.068455696106,0.0576171875,0.001953125,1.2046447992,0.046667940915
51424,1.4705371857,0.2890625,0.084655351937,0.07958984375,0.0,0.94280433655,0.039270468056
4770,6.1402020454,0.24365234375,0.043073751032,0.03662109375,0.00390625,2.0064868927,0.026772106066
10215,10.942697525,0.32958984375,0.035036165267,0.02685546875,0.0,2.1124446392,0.026786968112
48154,5.459939003,0.30078125,0.047708615661,0.04296875,0.0,1.5116667747,0.026697700843
16100,89.756896973,0.384765625,0.011003086343,0.00390625,0.0009765625,8.6628036499,0.029423229396
19390,6.3093056679,0.34765625,0.064919404685,0.05908203125,0.00390625,1.8799923658,0.03376686573
31160,25.754135132,0.50927734375,0.049675073475,0.04833984375,0.0,3.6439003944,0.0360468328
5078,1.6764817238,0.21240234375,0.065653949976,0.06982421875,0.0,-0.028119185939,0.024775398895
19072,25.332948685,0.79150390625,0.073682062328,0.04541015625,0.00537109375,4.6938858032,0.10158711672
47174,4.4237594604,0.373046875,0.059967853129,0.041015625,0.0,2.077593565,0.052154034376
30488,15.210585594,0.32421875,0.03341723606,0.0244140625,0.0,2.9160637856,0.027632458135
34372,437.69125366,0.58740234375,0.024031341076,0.021484375,0.00341796875,15.938619614,0.018726546317
14876,11.831861496,0.16845703125,0.020314436406,0.01708984375,0.0,2.6876955032,0.013915508986
114201,25.928939819,0.62255859375,0.085227839649,0.07666015625,0.00390625,4.1657772064,0.066978760064
663,5.9910812378,0.494140625,0.077615812421,0.05029296875,0.0,2.3042392731,0.075911514461
5967,4.243909359,0.3974609375,0.047499824315,0.0283203125,0.00146484375,2.2424674034,0.050905395299
45610,8.567358017,0.50634765625,0.066711865366,0.04541015625,0.0,2.3251984119,0.06647374481
404,59.034057617,0.5537109375,0.047133773565,0.0400390625,0.00439453125,5.9773535728,0.033415500075
55918,-0.14791028202,0.1416015625,0.052354443818,0.0546875,0.00341796875,-0.097139082849,0.023706285283
8025,10.189580917,0.34375,0.076751984656,0.0712890625,0.00390625,2.4570879936,0.032072756439
29953,2.7910046577,0.17919921875,0.049196355045,0.0458984375,0.0,1.4741252661,0.029670290649
77376,96.190643311,0.76171875,0.047297190875,0.0390625,0.001953125,8.382478714,0.053806096315
16036,4.2949056625,0.55908203125,0.13982106745,0.12158203125,0.0,1.6375484467,0.078824535012
20000,34.671962738,0.22314453125,0.024300808087,0.021484375,0.0,4.424202919,0.018794393167
823,29.816066742,0.75390625,0.037373229861,0.01416015625,0.00146484375,5.2619361877,0.086896203458
72053,10.917860985,0.380859375,0.067206919193,0.0517578125,0.00439453125,3.0699253082,0.059164043516
52228,17.616916656,0.267578125,0.062025390565,0.0595703125,0.0,3.3075196743,0.021852200851
48193,20.150484085,0.24072265625,0.017400233075,0.00927734375,0.0,4.0183486938,0.025123866275
28405,5.5934066772,0.63623046875,0.078467160463,0.0341796875,0.0,2.3439834118,0.11206017435
12648,3.6182990074,0.2626953125,0.069239147007,0.064453125,0.00634765625,1.4271788597,0.031064063311
16623,4.3614344597,0.2236328125,0.054874945432,0.04541015625,0.0166015625,1.7769280672,0.025018597022
40879,16.369533539,0.30322265625,0.034440483898,0.0244140625,0.0,3.2317483425,0.02711012587
6465,84.240974426,0.384765625,0.025049157441,0.0244140625,0.00244140625,5.7814364433,0.015927918255
115358,53.628982544,0.4404296875,0.030119849369,0.025390625,0.0,7.2484540939,0.049311805516
49580,9.0739936829,0.39013671875,0.055146977305,0.0400390625,0.0029296875,2.793544054,0.058116294444
50210,5.282933712,0.41796875,0.10871274769,0.0859375,0.0078125,2.4430351257,0.079776152968
1699,31.867460251,0.67041015625,0.070982404053,0.056640625,0.0,4.541788578,0.056585177779
1748,7.1296472549,0.26025390625,0.046542081982,0.044921875,0.0,1.5931723118,0.026301886886
35377,24.021951675,0.62109375,0.049872588366,0.029296875,0.0,3.8821055889,0.062261406332
12050,11.764293671,0.19921875,0.032322600484,0.0322265625,0.00244140625,0.97547006607,0.0089914947748
48150,9.1172533035,0.4091796875,0.058641202748,0.03564453125,0.0,2.594019413,0.059423580766
38541,36.288448334,0.40478515625,0.034822665155,0.02587890625,0.0029296875,4.871553421,0.032661005855
42746,2.7004070282,0.44091796875,0.065292470157,0.03662109375,0.0,1.6491891146,0.06749329716
39065,2.504462719,0.4091796875,0.040093824267,0.0244140625,0.001953125,1.4673345089,0.040359638631
46262,0.94899272919,0.19677734375,0.078622877598,0.07666015625,0.0,0.56033849716,0.022473242134
23033,18.064910889,0.37890625,0.037256650627,0.03076171875,0.0,3.1706402302,0.029834924266
52216,2.6880402565,0.2626953125,0.093888133764,0.09375,0.01220703125,0.57685089111,0.027368552983
17823,9.7445487976,0.41650390625,0.063445672393,0.05419921875,0.00439453125,2.3811235428,0.045490350574
65788,7.2529239655,0.07177734375,0.023191828281,0.0224609375,0.009765625,1.7204138041,0.006226208061
82894,21.815654755,0.26025390625,0.020575558767,0.015625,0.0,3.5960507393,0.015515681356
81664,25.024930954,0.71923828125,0.056199956685,0.02880859375,0.001953125,4.5892705917,0.090934835374
39421,68.123695374,0.46044921875,0.055179383606,0.0517578125,0.00537109375,6.0554690361,0.026110854
69272,-0.097170881927,0.138671875,0.051482912153,0.0537109375,0.00341796875,-0.18757110834,0.021120527759
74938,42.833190918,0.8251953125,0.066828072071,0.04443359375,0.0,5.5721435547,0.082483686507
35553,26.248044968,0.3837890625,0.03661102429,0.0302734375,0.0,4.1813735962,0.033440768719
37123,2.8908040524,0.33740234375,0.066758230329,0.0537109375,0.0,1.5781270266,0.049962919205
66097,129.07054138,0.81396484375,0.029876770452,0.01953125,0.0,8.095038414,0.038447074592
6405,1.0557428598,0.1435546875,0.030816836283,0.0283203125,0.0009765625,0.81815266609,0.01583220996
41565,22.395242691,0.40673828125,0.046494420618,0.03857421875,0.0,3.9984717369,0.037929389626
11582,2.9322640896,0.2001953125,0.041193597019,0.03857421875,0.0,1.1686917543,0.021852159873
39752,16.860551834,0.38720703125,0.04357131198,0.03515625,0.0,3.2633571625,0.034421175718
95841,5.0648989677,0.517578125,0.1248337999,0.1171875,0.0,1.639036417,0.070037551224
3225,32.164150238,0.259765625,0.023603441194,0.02099609375,0.001953125,3.4260826111,0.014916405082
3592,8.3522109985,0.30712890625,0.059138823301,0.0556640625,0.0,1.8220688105,0.025373430923
122872,8.4066162109,0.18212890625,0.046685829759,0.044921875,0.00390625,1.9748445749,0.012524903752
33220,1.2019441128,0.27685546875,0.052915487438,0.04150390625,0.0,1.2268188,0.041860003024
22559,11.019099236,0.513671875,0.049536250532,0.0234375,0.0,3.1644370556,0.073792077601
91601,42.187095642,0.5927734375,0.037513244897,0.02490234375,0.0,6.4664359093,0.073728986084
19707,10.350546837,0.23779296875,0.020576810464,0.01171875,0.0,2.7217073441,0.022410962731
63773,5.2028212547,0.33349609375,0.067975878716,0.06103515625,0.00439453125,1.6869379282,0.042821578681
84983,42.439746857,0.6796875,0.075115047395,0.068359375,0.0,4.8732194901,0.046619981527
29474,20.12090683,0.36376953125,0.040421593934,0.033203125,0.0,3.4833474159,0.032090842724
32821,7.4159584045,0.3251953125,0.049921777099,0.04296875,0.0,2.0278999805,0.034127026796
56476,3.7558653355,0.39013671875,0.078243993223,0.0751953125,0.009765625,1.0071401596,0.027305185795
3259,0.04841773957,0.2119140625,0.043337132782,0.03271484375,0.00244140625,0.86906135082,0.032912049443
35612,10.878584862,0.3720703125,0.048530396074,0.03857421875,0.00048828125,2.7788944244,0.03937618807
39571,7.8723082542,0.3193359375,0.032577201724,0.01953125,0.0,2.4900267124,0.034126911312
5182,1.908498168,0.1533203125,0.048817455769,0.045654296875,0.0078125,0.9946064353,0.019432557747
48158,1.2663408518,0.34716796875,0.061794571579,0.04638671875,0.00244140625,1.2503604889,0.05114659667
16424,5.1802768707,0.40673828125,0.11449430138,0.10888671875,0.0,1.3118797541,0.031829591841
48834,15.836619377,0.41748046875,0.066902935505,0.0556640625,0.009765625,3.4165198803,0.047717221081
20724,4.0018658638,0.33837890625,0.081400319934,0.0732421875,0.00732421875,1.6315828562,0.0373246409
60280,6.060303688,0.18505859375,0.055067449808,0.0537109375,0.0263671875,1.3101122379,0.013378372416
23500,0.94302231073,0.14697265625,0.034750938416,0.0234375,0.0029296875,1.3782770634,0.025008114055
39671,1.6248372793,0.380859375,0.11444675177,0.09619140625,0.0,1.4691472054,0.056630969048
73958,26.250040054,0.32861328125,0.041686538607,0.03564453125,0.0029296875,4.2940077782,0.032618783414
41415,17.992864609,0.3759765625,0.0854787305,0.0849609375,0.0,1.9080857038,0.022822428495
32906,2.2167108059,0.2705078125,0.068523429334,0.05419921875,0.00537109375,1.630136013,0.046758700162
29854,5.5342154503,0.208984375,0.085265472531,0.08544921875,0.0,0.57126504183,0.016223920509
35375,6.550216198,0.39013671875,0.052909046412,0.02978515625,0.0,2.4357686043,0.063116215169
5079,2.3180377483,0.32177734375,0.08457185328,0.07275390625,0.0,1.4408632517,0.050957202911
32060,23.073116302,0.4208984375,0.034730855376,0.0234375,0.0,4.0721492767,0.039809543639
34355,27.759681702,0.509765625,0.056205369532,0.0478515625,0.00439453125,4.0917277336,0.040704328567
4488,0.26747700572,0.09765625,0.033575840294,0.03173828125,0.00341796875,0.58423256874,0.013736746274
109516,139.92433167,0.5673828125,0.023221286014,0.01904296875,0.005859375,8.6536645889,0.021136159077
1195,457.28533936,0.79296875,0.019295522943,0.013671875,0.00341796875,17.058580399,0.02263546735
11104,11.24484539,0.193359375,0.037544753402,0.037109375,0.00341796875,1.2226775885,0.010847191326
66739,27.774892807,0.67724609375,0.043207097799,0.02392578125,0.0,5.2678256035,0.095848038793
78062,2.0885641575,0.171875,0.059389494359,0.0576171875,0.00341796875,0.49067917466,0.019743828103
92029,11.615027428,0.43798828125,0.048769589514,0.03125,0.0,3.1167838573,0.057658631355
115670,21.601011276,0.38232421875,0.04144404456,0.03125,0.00341796875,4.4184074402,0.045931614935
18020,28.922468185,0.39453125,0.06777729094,0.0703125,0.009765625,1.6222727299,0.01858939603
37386,1.4302830696,0.2861328125,0.057610422373,0.04931640625,0.0,1.130854249,0.040194571018
36430,4.666100502,0.46240234375,0.092408016324,0.068359375,0.0009765625,2.1217830181,0.077657863498
10091,38.178951263,0.43115234375,0.051935855299,0.048828125,0.0,4.2722921371,0.02098730579
1118,31.152769089,0.58544921875,0.061567094177,0.06298828125,0.0,2.0563423634,0.025659441948
124721,22.967557907,0.724609375,0.069170035422,0.04345703125,0.0,4.3016352654,0.0923955217
24315,3.3978965282,0.2919921875,0.04687871784,0.04052734375,0.0009765625,1.3599900007,0.03018655628
98345,1.4733598232,0.220703125,0.064196549356,0.064453125,0.01611328125,0.37634280324,0.021550534293
11133,28.279766083,0.53125,0.034349985421,0.01806640625,0.0,4.0408992767,0.044150784612
84987,13.393210411,0.6572265625,0.097887441516,0.08984375,0.00048828125,2.5245335102,0.052642095834
24610,43.983898163,0.3486328125,0.026918437332,0.0205078125,0.00732421875,4.9979462624,0.019811209291
19352,38.746120453,0.609375,0.060376528651,0.052734375,0.0029296875,5.3012185097,0.051847588271
4369,2.0413379669,0.205078125,0.065204419196,0.06494140625,0.0078125,0.48197415471,0.020942442119
33543,47.788360596,0.36279296875,0.032436028123,0.0283203125,0.0029296875,5.0815219879,0.020117055625
46765,3.9784729481,0.154296875,0.041284192353,0.04248046875,0.0,-0.078259162605,0.013226134703
20488,6.16664505,0.36083984375,0.070328615606,0.0615234375,0.0,2.214710474,0.038704637438
33615,5.1201896667,0.79248046875,0.090671271086,0.0625,0.0,1.7043259144,0.079711534083
19595,3.9884192944,0.2646484375,0.046531632543,0.0400390625,0.00439453125,1.5983579159,0.028522189707
45517,0.54853850603,0.27978515625,0.084262683988,0.07958984375,0.0087890625,0.48027381301,0.037133403122
12509,207.30583191,0.16015625,0.024069374427,0.02392578125,0.0,7.8132829666,0.004571495112
46482,-0.8467438221,0.42626953125,0.17385044694,0.1630859375,0.0,0.21185408533,0.098864734173
118621,10.851910591,0.41015625,0.037282682955,0.025390625,0.0,2.6713805199,0.037683483213
15272,6.7546186447,0.26025390625,0.041625753045,0.041015625,0.0,1.5010213852,0.024925502017
117883,13.408308029,0.26220703125,0.048141848296,0.04150390625,0.0048828125,3.3482179642,0.031145157292
44440,9.7306613922,0.36474609375,0.050005901605,0.04443359375,0.0,2.054554224,0.028221797198
81741,185.37251282,0.11767578125,0.014605915174,0.013671875,0.0068359375,9.0058851242,0.0039368802682
671,11.07207489,0.58349609375,0.052895583212,0.03173828125,0.0,3.1576738358,0.067269183695
4709,87.654792786,0.47265625,0.037151481956,0.03271484375,0.0029296875,6.2622551918,0.026157675311
6966,14.595352173,0.49658203125,0.041015777737,0.02734375,0.0,3.196942091,0.042569465935
16394,0.65161204338,0.17626953125,0.06550642848,0.0625,0.0,-0.04131411761,0.0168344751
19643,24.181222916,0.6845703125,0.085811853409,0.0673828125,0.00244140625,4.6383447647,0.094022296369
47171,4.0036153793,0.42138671875,0.072769887745,0.04443359375,0.00146484375,2.053851366,0.073774293065
33277,7.5528521538,0.42236328125,0.079542860389,0.072265625,0.0,2.082190752,0.050688590854
9866,-0.095974221826,0.25732421875,0.10000672936,0.09228515625,0.0,0.4268411994,0.034796990454
30013,1.4689100981,0.1123046875,0.063381865621,0.06640625,0.0009765625,-1.0099174976,0.020154191181
32522,4.6659350395,0.12060546875,0.019547209144,0.015625,0.00048828125,1.7346439362,0.01166746486
35957,9.2201452255,0.697265625,0.066316351295,0.04931640625,0.00146484375,2.4915454388,0.0595481731
7450,0.98554599285,0.2041015625,0.049885563552,0.04736328125,0.00390625,0.76269495487,0.021043848246
14791,3.3422911167,0.482421875,0.049871291965,0.02490234375,0.0,1.8932961226,0.06431722641
33045,76.083328247,0.3701171875,0.017323629931,0.01416015625,0.0029296875,7.2100315094,0.016890414059
155,7.2092366219,0.33740234375,0.063628315926,0.06201171875,0.0,1.6545188427,0.028416572139
16337,69.417388916,0.39892578125,0.022953849286,0.0185546875,0.0,6.8505253792,0.023436240852
38775,1.308584094,0.15283203125,0.052822582424,0.05126953125,0.0,0.53571665287,0.020062251016
23524,9.1943588257,0.38427734375,0.036351718009,0.0244140625,0.0,2.2643857002,0.037520714104
39520,7.9028043747,0.3759765625,0.039949651808,0.02880859375,0.0,2.4143617153,0.040683157742
41460,59.980155945,0.388671875,0.039944831282,0.03564453125,0.0,6.6545710564,0.033441696316
30896,1.8551720381,0.1474609375,0.029870513827,0.02734375,0.0,1.17697227,0.023517418653
37459,0.020837275311,0.13818359375,0.059523265809,0.05712890625,0.0048828125,0.47647884488,0.019599732012
33291,51.676502228,0.45654296875,0.04672351107,0.0400390625,0.0048828125,5.9633259773,0.04037091136
49096,0.66414862871,0.19384765625,0.061563707888,0.05908203125,0.009765625,0.60732895136,0.027195367962
33338,9.4077234268,0.2607421875,0.048572033644,0.0478515625,0.0029296875,1.7574005127,0.023427577689
20165,44.352005005,0.4287109375,0.059482567012,0.0546875,0.01171875,3.5916478634,0.022569868714
42533,4.4292435646,0.18408203125,0.035957086831,0.0322265625,0.0,1.5523344278,0.018826225773
13440,11.847499847,0.16162109375,0.019594063982,0.017578125,0.001953125,2.1323485374,0.0098285619169
34669,5.0233230591,0.42529296875,0.064979895949,0.04296875,0.0029296875,2.1580264568,0.062337849289
32878,8.9036951065,0.4482421875,0.046729534864,0.02880859375,0.0,2.5630092621,0.048770893365
47443,15.098381996,0.2392578125,0.047175042331,0.04541015625,0.0,2.5163242817,0.013796809129
179,15.233453751,0.27197265625,0.034937441349,0.0322265625,0.0,2.4236769676,0.018170813099
3634,-0.074112422764,0.37109375,0.095370084047,0.080078125,0.00634765625,0.81934732199,0.056773096323
67650,4.1767635345,0.51416015625,0.072783589363,0.0517578125,0.0,1.7833576202,0.067765131593
17842,7.1505689621,0.40185546875,0.056079287082,0.044921875,0.0,2.1006429195,0.042429387569
3701,12.931584358,0.38330078125,0.031955268234,0.0166015625,0.00048828125,3.430876255,0.049088403583
47056,43.700668335,0.8349609375,0.056560244411,0.04296875,0.0,6.3971443176,0.093253530562
120172,10.493330002,0.3408203125,0.047096248716,0.03369140625,0.0078125,2.7882695198,0.041544504464
3916,43.371852875,0.38037109375,0.025923406705,0.021484375,0.00048828125,4.7061691284,0.021619103849
5269,1.504958272,0.34375,0.073320627213,0.06396484375,0.0,1.0489394665,0.0424050726
